,client_id,district_id,client_age,client_gender,disp_id,account_id,disp_type,card_id,card_type,days_since_card_issuance,district_name,region,num_inhabitants,num_munipalities_gt499,num_munipalities_500to1999,num_munipalities_2000to9999,num_munipalities_gt10000,num_cities,ratio_urban,average_salary,unemp_rate95,unemp_rate96,num_entrep_per1000,num_crimes95,num_crimes96,account_district_id,account_freq,account_date_opened,freq_orders,freq_order_insurance,freq_order_household,freq_order_leasing,mon_order_insurance,mon_order_household,mon_order_leasing,loan_id,loan_date,loan_amount,loan_duration,monthly_loan_payment,loan_status,recent_transaction,length_of_relationship,mon_avg_balance,freq_transaction,mon_trans_cred,mon_trans_withraw,freq_first_3years,freq_last_3years,potential_loan,risky_customer,type_of_customer
78,83,1,40.0,F,83,71,OWNER,12.0,junior,8129.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-03-05,4.0,1.0,1.0,0.0,1011.0,968.0,0.0,,,,,,,1,1762,51627.163306451665,496,11717.650000000001,3473.8407407407417,62,434,False,False,regular
79,84,1,39.64,M,84,71,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-03-05,4.0,1.0,1.0,0.0,1011.0,968.0,0.0,,,,,,,1,1762,51627.163306451665,496,11717.650000000001,3473.8407407407417,62,434,False,False,regular
80,85,1,57.34,M,85,72,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,WEEKLY,1996-06-20,3.0,0.0,1.0,1.0,0.0,7109.0,2923.0,,,,,,,1,924,55671.13801652892,242,17987.39673913044,10883.36,0,242,True,False,prospect
81,86,1,49.44,F,86,72,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,WEEKLY,1996-06-20,3.0,0.0,1.0,1.0,0.0,7109.0,2923.0,,,,,,,1,924,55671.13801652892,242,17987.39673913044,10883.36,0,242,False,False,regular
82,87,72,72.12,F,87,73,OWNER,13.0,classic,8934.0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,3.8,9208,72,MONTHLY,1993-11-08,1.0,0.0,1.0,0.0,0.0,6061.0,0.0,,,,,,,1,1879,48022.01967213122,366,10259.764843749996,5257.689915966387,69,297,False,False,regular
83,89,1,67.66,F,89,75,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-08-13,1.0,0.0,1.0,0.0,0.0,3369.0,0.0,,,,,,,1,1236,24760.117209302323,215,6775.493902439024,3987.180451127817,0,215,True,False,prospect
84,90,52,43.36,M,90,76,OWNER,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2.52,2799,52,MONTHLY,1996-05-16,1.0,0.0,1.0,0.0,0.0,5208.0,0.0,,,,,,,1,959,29176.034969325145,163,4108.6287671232885,3114.3955555555567,0,163,True,False,prospect
85,91,63,78.41,M,91,77,OWNER,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,3.79,1460,63,MONTHLY,1996-11-19,1.0,0.0,0.0,1.0,0.0,0.0,1709.0,,,,,,,1,772,29181.375961538455,104,9108.513461538461,8736.615384615381,0,104,False,False,regular
86,92,74,52.54,F,92,78,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1993-07-07,1.0,0.0,1.0,0.0,0.0,9039.0,0.0,,,,,,,1,2003,35816.85335051548,388,9297.123357664235,4764.022310756972,100,288,True,False,prospect
87,93,3,93.89,M,93,79,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,1.95,2813,3,MONTHLY,1996-11-29,1.0,0.0,1.0,0.0,0.0,2788.0,0.0,,,,,,,1,762,19563.437500000004,104,2272.8063829787234,1489.824561403509,0,104,False,False,regular
88,94,43,71.31,M,94,80,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,1.72,3891,43,MONTHLY,1995-09-27,1.0,0.0,1.0,0.0,0.0,2252.0,0.0,,,,,,,1,1191,19465.203977272715,176,1806.9959999999999,1071.0336633663371,0,176,False,False,regular
89,95,43,66.41,F,95,80,DISPONENT,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,1.72,3891,43,MONTHLY,1995-09-27,1.0,0.0,1.0,0.0,0.0,2252.0,0.0,,,,,,,1,1191,19465.203977272715,176,1806.9959999999999,1071.0336633663371,0,176,False,False,regular
90,96,74,46.82,M,96,81,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1996-07-18,3.0,1.0,1.0,0.0,229.0,1765.0,0.0,,,,,,,1,896,26561.521198156704,217,1834.502702702703,694.4713286713288,0,217,False,False,regular
91,97,26,53.08,M,97,82,OWNER,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,2.64,6261,26,MONTHLY,1994-05-03,,,,,,,,,,,,,,1,1703,61863.38765060239,332,17099.831250000003,12651.31170212767,37,295,True,False,prospect
92,98,33,45.64,F,98,83,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,5.75,4859,26,MONTHLY,1993-04-16,2.0,0.0,1.0,0.0,0.0,2210.0,0.0,,,,,,,1,2085,24506.467749419975,431,4936.042857142859,2437.8866197183065,119,312,False,False,regular
93,99,33,45.91,M,99,83,DISPONENT,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,5.75,4859,26,MONTHLY,1993-04-16,2.0,0.0,1.0,0.0,0.0,2210.0,0.0,,,,,,,1,2085,24506.467749419975,431,4936.042857142859,2437.8866197183065,119,312,False,False,regular
94,100,44,76.39,F,100,84,OWNER,,,,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2.79,2325,44,TRANSACTION,1995-12-25,2.0,0.0,1.0,1.0,0.0,12452.0,1709.0,,,,,,,1,1102,47136.30900473935,211,13328.146236559141,9622.0,0,211,False,False,regular
95,101,68,75.94,M,101,85,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,4.09,5887,68,MONTHLY,1997-03-23,2.0,0.0,1.0,1.0,0.0,3831.0,1792.0,,,,,,,1,648,29104.939814814825,108,3362.835185185185,2399.640740740742,0,108,False,False,regular
96,102,74,60.3,F,102,86,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,54,MONTHLY,1993-03-07,2.0,0.0,1.0,0.0,0.0,1002.0,0.0,,,,,,,1,2125,20226.472682926833,410,1655.5659574468084,786.0929368029748,117,293,False,False,regular
97,103,74,63.47,M,103,86,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,54,MONTHLY,1993-03-07,2.0,0.0,1.0,0.0,0.0,1002.0,0.0,,,,,,,1,2125,20226.472682926833,410,1655.5659574468084,786.0929368029748,117,293,False,False,regular
98,105,31,38.58,M,105,88,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1996-07-03,1.0,0.0,1.0,0.0,0.0,2268.0,0.0,,,,,,,1,911,19335.254285714273,140,1713.9557377049182,1014.2151898734177,0,140,True,False,prospect
99,106,68,49.99,F,106,89,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,4.09,5887,68,MONTHLY,1997-09-25,,,,,,,,,,,,,,1,462,29212.55901639344,61,2986.8454545454542,2165.928571428571,0,61,True,False,prospect
100,107,1,46.51,M,107,90,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-07-13,4.0,1.0,1.0,0.0,4372.0,2774.0,0.0,,,,,,,1,1632,31181.580962800825,457,13018.003636363637,4057.2144092219037,25,432,False,False,regular
101,108,17,55.29,M,108,91,OWNER,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,2.38,1181,17,MONTHLY,1996-11-06,,,,,,,,,,,,,,32,754,21705.65189873417,79,6344.00238095238,7314.4783783783805,0,79,True,False,prospect
102,110,2,51.71,F,110,93,OWNER,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,1.67,2674,2,MONTHLY,1996-06-12,,,,,,,,,,,,,,18,915,26405.092307692325,143,3960.4318181818185,2952.9818181818196,0,143,True,False,prospect
103,112,1,83.94,M,112,95,OWNER,14.0,classic,8336.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-03-30,,,,,,,,,,,,,,1,1372,54172.31889400914,217,12850.281521739129,8814.271999999995,0,217,False,False,regular
104,113,1,78.38,F,113,95,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-03-30,,,,,,,,,,,,,,1,1372,54172.31889400914,217,12850.281521739129,8814.271999999995,0,217,False,False,regular
105,114,74,49.51,F,114,96,OWNER,15.0,classic,8685.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,68,MONTHLY,1993-02-18,5.0,1.0,1.0,1.0,46.0,908.0,4422.1,,,,,,,1,2142,75665.41391830558,661,23406.506849315076,6470.852427184474,183,478,False,False,regular
106,115,74,49.01,M,115,96,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,68,MONTHLY,1993-02-18,5.0,1.0,1.0,1.0,46.0,908.0,4422.1,,,,,,,1,2142,75665.41391830558,661,23406.506849315076,6470.852427184474,183,478,False,False,regular
107,116,74,76.93,M,116,97,OWNER,16.0,classic,7479.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1996-05-05,5.0,1.0,1.0,0.0,3.0,1436.0,0.0,4986.0,1997-08-10,102876.0,12.0,8573.0,A,1,970,39814.61094890505,274,9565.973134328357,2842.2038647342974,0,274,False,False,regular
108,117,74,82.29,F,117,97,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1996-05-05,5.0,1.0,1.0,0.0,3.0,1436.0,0.0,4986.0,1997-08-10,102876.0,12.0,8573.0,A,1,970,39814.61094890505,274,9565.973134328357,2842.2038647342974,0,274,False,False,regular
109,118,55,96.47,M,118,98,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,1.88,3894,55,MONTHLY,1997-05-02,2.0,0.0,2.0,0.0,0.0,1159.0,0.0,,,,,,,1,608,15575.609433962261,106,2278.585365853658,1215.0461538461539,0,106,False,False,regular
110,119,55,96.86,F,119,98,DISPONENT,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,1.88,3894,55,MONTHLY,1997-05-02,2.0,0.0,2.0,0.0,0.0,1159.0,0.0,,,,,,,1,608,15575.609433962261,106,2278.585365853658,1215.0461538461539,0,106,False,False,regular
111,120,1,42.62,M,120,99,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-06-27,2.0,0.0,1.0,0.0,0.0,4503.0,0.0,,,,,,,32,1252,48417.26129032256,248,13528.383870967738,8102.144516129035,0,248,True,False,prospect
112,121,41,40.15,F,121,100,OWNER,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,3.32,5471,41,MONTHLY,1993-12-28,2.0,0.0,1.0,0.0,0.0,598.0,0.0,,,,,,,1,1829,42188.18790123452,405,6091.134482758619,3109.134615384612,65,340,True,False,prospect
113,122,35,55.12,F,122,101,OWNER,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,1.02,3620,35,MONTHLY,1996-04-16,2.0,0.0,1.0,0.0,0.0,8037.0,0.0,,,,,,,1,989,47642.28125,208,9522.819718309862,4397.337226277369,0,208,False,False,regular
114,123,11,49.87,M,123,102,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,11,MONTHLY,1993-10-16,3.0,0.0,1.0,0.0,0.0,3373.0,0.0,,,,,,,1,1902,30807.713793103405,319,7703.677966101698,4273.832835820892,28,291,True,False,prospect
115,124,44,51.27,M,124,103,OWNER,,,,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2.79,2325,44,MONTHLY,1996-03-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4988.0,1997-12-06,265320.0,36.0,7370.0,D,1,1026,48288.866486486484,185,10433.180952380955,8300.634653465338,0,185,False,True,risky
116,125,37,82.18,M,125,104,OWNER,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4.46,4166,37,MONTHLY,1993-04-15,2.0,0.0,1.0,0.0,0.0,578.0,0.0,,,,,,,1,2086,20608.187792207777,385,1609.9646616541354,747.9674603174612,97,288,False,False,regular
117,126,37,89.27,F,126,104,DISPONENT,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4.46,4166,37,MONTHLY,1993-04-15,2.0,0.0,1.0,0.0,0.0,578.0,0.0,,,,,,,1,2086,20608.187792207777,385,1609.9646616541354,747.9674603174612,97,288,False,False,regular
118,127,21,68.01,F,127,105,OWNER,17.0,classic,7495.0,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1997-07-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.0,1998-12-05,352704.0,48.0,7348.0,C,1,539,30200.596610169494,59,8516.356666666667,8216.179310344829,0,59,False,False,regular
119,128,63,45.73,F,128,106,OWNER,18.0,classic,8512.0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,3.79,1460,63,MONTHLY,1994-11-27,1.0,0.0,1.0,0.0,0.0,3735.0,0.0,,,,,,,1,1495,45592.496453900734,282,9695.547474747475,4890.259016393438,4,278,True,False,prospect
120,129,64,71.59,F,129,107,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1993-11-05,3.0,1.0,1.0,0.0,959.0,2015.0,0.0,,,,,,,1,1882,32995.46407563029,476,3625.861842105264,1564.395679012344,89,387,False,False,regular
121,130,53,76.88,M,130,108,OWNER,19.0,classic,7766.0,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1995-03-10,1.0,0.0,1.0,0.0,0.0,4803.0,0.0,,,,,,,1,1392,52509.60248962651,241,8456.38829787234,5019.891156462581,0,241,False,False,regular
122,131,53,41.9,F,131,109,OWNER,20.0,classic,7317.0,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1997-04-20,,,,,,,,,,,,,,1,620,34065.22300884955,113,1752.4271428571428,1880.190697674419,0,113,True,False,prospect
123,132,36,65.93,M,132,110,OWNER,21.0,classic,7596.0,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,3.33,6132,36,MONTHLY,1996-07-17,3.0,0.0,1.0,0.0,0.0,3050.0,0.0,4990.0,1997-09-08,162576.0,36.0,4516.0,C,1,897,45365.27846889955,209,12321.955737704917,4579.448648648647,0,209,False,False,regular
124,134,6,86.96,M,134,112,OWNER,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2.95,3120,6,MONTHLY,1993-03-12,1.0,0.0,1.0,0.0,0.0,2051.0,0.0,,,,,,,1,2120,24899.33820224723,356,3320.9553191489363,1936.9488372093,111,245,False,False,regular
125,135,6,80.32,F,135,112,DISPONENT,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2.95,3120,6,MONTHLY,1993-03-12,1.0,0.0,1.0,0.0,0.0,2051.0,0.0,,,,,,,1,2120,24899.33820224723,356,3320.9553191489363,1936.9488372093,111,245,False,False,regular
126,136,55,97.95,F,136,113,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,1.88,3894,55,MONTHLY,1996-07-22,1.0,0.0,1.0,0.0,0.0,3146.0,0.0,,,,,,,1,892,20808.88602941177,136,3431.8454545454547,2004.9432098765442,0,136,False,False,regular
127,137,60,95.32,M,137,114,OWNER,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,3.45,2252,60,MONTHLY,1997-03-14,2.0,0.0,2.0,0.0,0.0,1061.5,0.0,,,,,,,1,657,20649.471844660206,103,2330.8794871794867,1012.5718749999997,0,103,False,False,regular
128,138,54,46.18,F,138,115,OWNER,22.0,classic,8007.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,68,MONTHLY,1993-03-19,1.0,0.0,1.0,0.0,0.0,5110.0,0.0,,,,,,,1,2113,32952.37686170216,376,4016.3898734177214,2756.8091743119235,109,267,True,False,prospect
129,139,8,59.43,F,139,116,OWNER,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,1.25,4987,8,MONTHLY,1996-03-21,2.0,0.0,1.0,1.0,0.0,5529.0,927.0,,,,,,,1,1015,35364.60393258422,178,12353.226470588232,6980.089090909087,0,178,True,False,prospect
130,140,8,57.56,M,140,116,DISPONENT,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,1.25,4987,8,MONTHLY,1996-03-21,2.0,0.0,1.0,1.0,0.0,5529.0,927.0,,,,,,,1,1015,35364.60393258422,178,12353.226470588232,6980.089090909087,0,178,False,False,regular
131,141,31,93.18,M,141,117,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1993-09-05,1.0,0.0,1.0,0.0,0.0,2329.0,0.0,,,,,,,1,1943,21605.936666666683,330,2480.939534883721,1509.260696517413,70,260,False,False,regular
132,142,68,81.54,M,142,118,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,4.09,5887,68,MONTHLY,1997-09-18,1.0,0.0,1.0,0.0,0.0,2449.0,0.0,,,,,,,1,469,27677.875342465766,73,2216.751351351351,1459.333333333333,0,73,False,False,regular
133,143,27,40.46,M,143,119,OWNER,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,0.65,1127,27,MONTHLY,1993-05-25,1.0,0.0,1.0,0.0,0.0,8252.0,0.0,,,,,,,1,2046,39911.14506329117,395,11732.03111111111,5870.881538461543,102,293,True,False,prospect
134,144,65,60.06,M,144,120,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,5.74,2718,65,WEEKLY,1995-06-16,2.0,0.0,1.0,1.0,0.0,3965.0,1899.0,,,,,,,1,1294,45758.13020408157,245,10255.484761904763,7507.071428571428,0,245,True,False,prospect
135,145,55,40.86,M,145,121,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,1.88,3894,55,MONTHLY,1997-10-11,3.0,1.0,1.0,0.0,393.0,794.0,0.0,,,,,,,1,446,27489.54021739132,92,1949.7871794871794,775.2075471698112,0,92,False,False,regular
136,146,31,57.02,F,146,122,OWNER,23.0,classic,7377.0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1996-10-30,,,,,,,,,,,,,,1,792,55008.61909090908,110,12271.596226415091,10414.150877192978,0,110,True,False,prospect
137,147,21,85.17,F,147,123,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1993-03-13,1.0,0.0,1.0,0.0,0.0,3016.0,0.0,,,,,,,1,2119,17649.021556886233,334,2510.43111111111,1585.5497487437185,90,244,False,False,regular
138,148,21,78.02,M,148,123,DISPONENT,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,MONTHLY,1993-03-13,1.0,0.0,1.0,0.0,0.0,3016.0,0.0,,,,,,,1,2119,17649.021556886233,334,2510.43111111111,1585.5497487437185,90,244,False,False,regular
139,149,55,70.51,M,149,124,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,1.88,3894,55,MONTHLY,1997-12-28,3.0,1.0,1.0,0.0,971.0,447.0,0.0,,,,,,,1,368,17890.788571428573,70,1777.0379310344829,926.0536585365851,0,70,False,False,regular
140,150,2,38.24,F,150,125,OWNER,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,1.67,2674,2,TRANSACTION,1996-09-07,1.0,0.0,0.0,1.0,0.0,0.0,4422.1,,,,,,,1,845,48176.58533333335,150,14906.096969696966,10939.809523809523,0,150,True,False,prospect
141,151,51,47.26,F,151,126,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,2.51,3839,5,MONTHLY,1993-10-23,1.0,0.0,1.0,0.0,0.0,7384.0,0.0,,,,,,,1,1895,44559.28477611942,335,11488.688571428575,7990.0358974359015,61,274,True,False,prospect
142,152,29,73.08,F,152,127,OWNER,,,,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,2.82,888,29,MONTHLY,1994-02-02,1.0,0.0,1.0,0.0,0.0,2242.0,0.0,,,,,,,1,1793,15760.339781021896,274,1702.475630252101,1193.8606451612916,40,234,False,False,regular
143,153,13,37.86,F,153,128,OWNER,24.0,junior,8166.0,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,2.77,1875,2,MONTHLY,1993-02-19,,,,,,,,,,,,,,1,2141,43410.62907268176,399,2138.421634615384,1937.5821989528781,132,267,True,False,prospect
144,154,74,85.36,M,154,129,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1997-10-01,1.0,0.0,1.0,0.0,0.0,3417.0,0.0,,,,,,,1,456,21630.446268656735,67,3447.4000000000005,2416.8333333333335,0,67,False,False,regular
145,155,74,79.81,F,155,129,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1997-10-01,1.0,0.0,1.0,0.0,0.0,3417.0,0.0,,,,,,,1,456,21630.446268656735,67,3447.4000000000005,2416.8333333333335,0,67,False,False,regular
146,156,54,88.46,F,156,130,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1997-02-12,1.0,0.0,1.0,0.0,0.0,3969.0,0.0,,,,,,,1,687,26258.43398058254,103,3626.4904761904763,2018.708196721312,0,103,False,False,regular
147,157,52,75.48,F,157,131,OWNER,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2.52,2799,52,MONTHLY,1995-06-13,1.0,0.0,1.0,0.0,0.0,6904.0,0.0,,,,,,,1,1297,25011.782075471714,212,5511.802222222221,3768.0885245901613,0,212,False,False,regular
148,158,40,73.5,F,158,132,OWNER,25.0,classic,7678.0,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6.49,6872,40,TRANSACTION,1996-05-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4996.0,1996-11-06,88440.0,12.0,7370.0,A,1,964,52603.140404040416,198,16269.059493670888,10510.078991596638,0,198,False,False,regular
149,159,40,80.32,M,159,132,DISPONENT,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6.49,6872,40,TRANSACTION,1996-05-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4996.0,1996-11-06,88440.0,12.0,7370.0,A,1,964,52603.140404040416,198,16269.059493670888,10510.078991596638,0,198,False,False,regular
150,160,64,76.69,F,160,133,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,WEEKLY,1997-10-11,3.0,0.0,1.0,1.0,0.0,4943.0,3094.0,,,,,,,1,446,49741.9955752213,113,15779.256818181822,9387.028985507246,0,113,False,False,regular
151,161,34,75.24,F,161,134,OWNER,26.0,classic,7396.0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,6.43,5190,34,MONTHLY,1997-12-10,,,,,,,,,,,,,,1,386,36312.15625000001,48,5208.6407407407405,4528.676190476191,0,48,False,False,regular
152,162,65,77.21,M,162,135,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,5.74,2718,75,MONTHLY,1993-06-15,,,,,,,,,,,,,,1,2025,40000.60122699385,326,2534.741614906832,2026.6096969696955,84,242,False,False,regular
153,163,74,85.56,M,163,136,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1996-05-14,1.0,0.0,1.0,0.0,0.0,2932.0,0.0,,,,,,,1,961,20929.45328947369,152,3347.611666666666,1888.7130434782619,0,152,False,False,regular
154,164,70,56.73,F,164,137,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1996-07-19,2.0,0.0,1.0,0.0,0.0,3464.0,0.0,,,,,,,1,895,37759.40552486188,181,12478.818644067795,5628.536065573768,0,181,False,False,regular
155,165,22,50.13,M,165,138,OWNER,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1.1,1117,22,MONTHLY,1995-09-19,,,,,,,,,,,,,,30,1170,15608.333333333334,24,2506.6666666666665,1822.2222222222222,0,24,True,False,prospect
156,166,22,57.18,F,166,138,DISPONENT,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1.1,1117,22,MONTHLY,1995-09-19,,,,,,,,,,,,,,30,1170,15608.333333333334,24,2506.6666666666665,1822.2222222222222,0,24,False,False,regular
157,167,38,40.68,F,167,139,OWNER,27.0,junior,7334.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,WEEKLY,1997-05-15,,,,,,,,,,,,,,1,595,58606.50102040808,98,17801.34871794872,10847.847457627118,0,98,True,False,prospect
